,As,Cs,Gs,Ns,Ts,coverage,majorbases,position
9431,7735,149,30,0,59,7978,7735,9431
9432,192,7499,133,0,69,7972,7499,9432
9433,7743,137,34,0,59,7973,7743,9433
9434,36,64,7850,0,28,7978,7850,9434
9435,7680,153,102,0,44,7981,7680,9435
9436,53,23,58,0,7846,7983,7846,9436
9437,74,61,7822,0,16,7978,7822,9437
9438,72,16,7592,0,273,7956,7592,9438
9439,7737,154,33,0,46,7974,7737,9439
9440,118,30,7771,0,51,7978,7771,9440
9441,167,63,7699,0,34,7963,7699,9441
9442,82,32,7772,0,52,7946,7772,9442
9443,7673,127,104,0,49,7972,7673,9443
9444,195,28,7709,0,33,7970,7709,9444
9445,7776,95,43,0,40,7958,7776,9445
9446,7627,118,148,0,48,7949,7627,9446
9447,228,37,7668,0,19,7973,7668,9447
9448,70,26,7785,0,71,7952,7785,9448
9449,7519,304,43,0,97,7963,7519,9449
9450,73,32,7831,0,18,7954,7831,9450
9451,144,43,41,0,7716,7945,7716,9451
9452,132,7624,147,0,47,7950,7624,9452
9453,76,46,266,0,7578,7969,7578,9453
9454,76,22,69,0,7787,7954,7787,9454
9455,130,7541,251,0,40,7962,7541,9455
9456,7642,55,145,0,96,7942,7642,9456
9457,7781,70,58,0,34,7944,7781,9457
9458,7701,75,134,0,28,7938,7701,9458
9459,7816,52,85,0,8,7961,7816,9459
9460,66,29,7857,0,10,7963,7857,9460
9461,232,7636,40,0,34,7945,7636,9461
9462,7686,64,178,0,16,7945,7686,9462
9463,63,13,26,0,7802,7907,7802,9463
9464,53,39,99,0,7774,7966,7774,9464
9465,128,7694,71,0,82,7980,7694,9465
9466,7830,64,37,0,31,7964,7830,9466
9467,74,25,7823,0,40,7962,7823,9467
9468,191,7674,17,0,31,7919,7674,9468
9469,7723,60,39,0,112,7936,7723,9469
9470,105,7718,69,0,46,7954,7718,9470
9471,186,7657,42,0,55,7946,7657,9471
9472,90,80,97,0,7680,7953,7680,9472
9473,54,27,7856,0,26,7965,7856,9473
9474,7760,97,72,0,42,7972,7760,9474
9475,132,7567,165,0,103,7969,7567,9475
9476,7719,165,69,0,9,7962,7719,9476
9477,27,12,7914,0,14,7991,7914,9477
9478,73,31,69,0,7722,7965,7722,9478
9479,182,7677,83,0,9,7984,7677,9479
9480,7684,81,108,0,86,7964,7684,9480
9481,142,7598,131,0,64,7967,7598,9481
9482,7691,76,176,0,13,7956,7691,9482
9483,27,8,7858,0,74,7969,7858,9483
9484,7767,121,22,0,55,7966,7767,9484
9485,7588,80,236,0,55,7960,7588,9485
9486,75,19,7814,0,60,7976,7814,9486
9487,7762,72,61,0,13,7973,7762,9487
9488,7693,66,107,0,39,7967,7693,9488
9489,7834,81,47,0,8,7971,7834,9489
9490,51,9,288,0,7601,7956,7601,9490
9491,136,7810,17,0,10,7980,7810,9491
9492,39,18,7858,0,57,7972,7858,9492
9493,129,7466,43,0,316,7963,7466,9493
9494,188,7655,83,0,39,7968,7655,9494
9495,56,31,7820,0,53,7963,7820,9495
9496,174,113,104,0,7567,7965,7567,9496
9497,30,15,7853,0,65,7969,7853,9497
9498,156,7366,169,0,267,7970,7366,9498
9499,7798,47,100,0,16,7965,7798,9499
9500,7728,71,160,0,5,7966,7728,9500
9501,7676,99,180,0,6,7961,7676,9501
9502,7770,85,51,0,54,7960,7770,9502
9503,114,7458,362,0,21,7957,7458,9503
9504,240,58,54,0,7597,7958,7597,9504
9505,39,137,7766,0,17,7962,7766,9505
9506,90,32,7643,0,188,7953,7643,9506
9507,193,45,233,0,7497,7970,7497,9507
9508,46,31,82,0,7807,7966,7807,9508
9509,7769,115,69,0,11,7964,7769,9509
9510,42,20,7858,0,40,7960,7858,9510
9511,310,7461,156,0,24,7957,7461,9511
9512,7671,83,51,0,152,7961,7671,9512
9513,7671,262,23,0,19,7975,7671,9513
9514,58,20,7790,0,103,7972,7790,9514
9515,7572,290,40,0,59,7965,7572,9515
9516,32,12,7898,0,15,7958,7898,9516
9517,166,75,114,0,7565,7943,7565,9517
9518,7709,138,41,0,80,7971,7709,9518
9519,67,35,7842,0,28,7973,7842,9519
9520,258,29,7619,0,45,7951,7619,9520
9521,84,29,7612,0,213,7939,7612,9521
9522,705,7151,31,0,39,7927,7151,9522
9523,109,24,7484,0,332,7950,7484,9523
9524,171,7630,115,0,35,7952,7630,9524
9525,55,46,7821,0,25,7947,7821,9525
9526,7188,107,580,0,53,7935,7188,9526
9527,7628,114,120,0,91,7953,7628,9527
9528,7715,116,63,0,68,7963,7715,9528
9529,54,29,7819,0,36,7944,7819,9529
9530,394,44,7460,0,51,7951,7460,9530
9531,247,76,429,0,7179,7937,7179,9531
9532,42,409,84,0,7406,7946,7406,9532
9533,7401,73,460,0,16,7952,7401,9533
9534,48,25,101,0,7777,7955,7777,9534
9535,224,7641,78,0,11,7958,7641,9535
9536,7462,65,335,0,78,7947,7462,9536
9537,7503,142,49,0,254,7949,7503,9537
9538,60,20,7847,0,20,7947,7847,9538
9539,7527,119,50,0,242,7946,7527,9539
9540,7626,102,175,0,52,7956,7626,9540
9541,124,41,183,0,7496,7952,7496,9541
9542,107,51,7757,0,18,7952,7757,9542
9543,81,25,7739,0,109,7965,7739,9543
9544,316,7266,208,0,25,7925,7266,9544
9545,377,7253,203,0,27,7924,7253,9545
9546,7720,114,83,0,26,7944,7720,9546
9547,212,31,202,0,7476,7961,7476,9547
9548,245,7441,246,0,28,7966,7441,9548
9549,7366,135,124,0,203,7962,7366,9549
9550,42,197,7587,0,39,7970,7587,9550
9551,288,136,428,0,7074,7940,7074,9551
9552,106,21,7783,0,23,7959,7783,9552
9553,488,52,7147,0,260,7947,7147,9553
9554,7653,116,95,0,61,7925,7653,9554
9555,95,33,7797,0,20,7946,7797,9555
9556,7665,139,48,0,71,7940,7665,9556
9557,325,42,524,0,6999,7947,6999,9557
9558,78,603,7242,0,26,7961,7242,9558
9559,7201,105,497,0,133,7936,7201,9559
9560,72,129,170,0,7590,7963,7590,9560
9561,124,815,144,0,6878,7962,6878,9561
9562,18,16,7927,0,12,7974,7927,9562
9563,112,96,97,0,7643,7958,7643,9563
9564,34,32,7873,0,20,7959,7873,9564
9565,92,37,127,0,7688,7946,7688,9565
9566,773,108,30,0,7052,7963,7052,9566
9567,23,55,7876,0,15,7969,7876,9567
9568,55,44,788,0,7049,7936,7049,9568
9569,42,34,7863,0,15,7954,7863,9569
9570,7768,90,43,0,44,7948,7768,9570
9571,7809,86,32,0,16,7943,7809,9571
9572,7738,103,40,0,61,7942,7738,9572
9573,441,7134,347,0,27,7949,7134,9573
9574,310,7189,443,0,8,7950,7189,9574
9575,54,13,185,0,7680,7936,7680,9575
9576,31,9,530,0,7376,7949,7376,9576
9577,62,16,65,0,7808,7951,7808,9577
9578,7867,47,18,0,18,7950,7867,9578
9579,66,16,7855,0,13,7950,7855,9579
9580,7854,72,12,0,17,7956,7854,9580
9581,67,24,33,0,7830,7959,7830,9581
9582,94,417,7420,0,25,7971,7420,9582
9583,7427,86,36,0,413,7966,7427,9583
9584,125,7725,82,0,24,7961,7725,9584
9585,7444,113,303,0,32,7942,7444,9585
9586,27,14,7851,0,39,7953,7851,9586
9587,36,52,7795,0,40,7925,7795,9587
9588,124,41,263,0,7496,7927,7496,9588
9589,48,20,98,0,7789,7955,7789,9589
9590,83,7788,76,0,19,7966,7788,9590
9591,24,19,7903,0,11,7957,7903,9591
9592,94,7703,90,0,41,7928,7703,9592
9593,7738,135,33,0,21,7927,7738,9593
9594,7745,80,79,0,16,7920,7745,9594
9595,39,22,7834,0,51,7946,7834,9595
9596,203,7688,44,0,9,7944,7688,9596
9597,26,20,7877,0,41,7964,7877,9597
9598,114,7796,29,0,30,7974,7796,9598
9599,46,21,60,0,7843,7978,7843,9599
9600,31,13,35,0,7893,7972,7893,9600
9601,28,12,33,0,7886,7961,7886,9601
9602,7887,59,18,0,12,7980,7887,9602
9603,7863,81,21,0,19,7986,7863,9603
9604,127,7778,42,0,25,7974,7778,9604
9605,7888,66,19,0,14,7987,7888,9605
9606,33,15,7896,0,40,7984,7896,9606
9607,115,7814,25,0,15,7975,7814,9607
9608,32,36,24,0,7872,7967,7872,9608
9609,95,7823,44,0,12,7976,7823,9609
9610,28,2,44,0,7897,7977,7897,9610
9611,7885,37,42,0,7,7974,7885,9611
9612,7824,95,49,0,14,7983,7824,9612
9613,7848,92,21,0,22,7984,7848,9613
9614,24,26,33,0,7883,7976,7883,9614
9615,39,20,7803,0,15,7974,7803,9615
9616,7840,60,27,0,44,7972,7840,9616
9617,125,7709,125,0,15,7979,7709,9617
9618,7769,83,60,0,20,7934,7769,9618
9619,30,16,34,0,7861,7944,7861,9619
9620,44,356,7554,0,20,7975,7554,9620
9621,22,18,7899,0,26,7965,7899,9621
9622,47,15,7881,0,19,7962,7881,9622
9623,7819,71,24,0,33,7949,7819,9623
9624,7779,127,50,0,20,7977,7779,9624
9625,7737,129,78,0,29,7975,7737,9625
9626,43,26,7853,0,28,7953,7853,9626
9627,30,65,7857,0,26,7980,7857,9627
9628,111,49,134,0,7673,7969,7673,9628
9629,301,23,26,0,7616,7967,7616,9629
9630,7503,123,321,0,7,7955,7503,9630
9631,26,14,7916,0,23,7981,7916,9631
9632,42,12,7863,0,31,7948,7863,9632
9633,7661,110,154,0,30,7957,7661,9633
9634,7804,92,33,0,30,7959,7804,9634
9635,7825,102,28,0,10,7965,7825,9635
9636,59,17,7863,0,19,7960,7863,9636
9637,7781,77,46,0,40,7949,7781,9637
9638,98,7351,315,0,190,7962,7351,9638
9639,7499,105,261,0,56,7927,7499,9639
9640,40,13,288,0,7595,7960,7595,9640
9641,7694,91,69,0,74,7964,7694,9641
9642,131,7226,379,0,161,7934,7226,9642
9643,7626,148,116,0,6,7922,7626,9643
9644,7408,29,182,0,269,7957,7408,9644
9645,135,7469,263,0,19,7961,7469,9645
9646,7469,60,234,0,189,7955,7469,9646
9647,7523,169,166,0,101,7960,7523,9647
9648,86,121,241,0,7496,7961,7496,9648
9649,88,223,7625,0,14,7954,7625,9649
9650,90,25,7711,0,109,7938,7711,9650
9651,183,77,7580,0,93,7935,7580,9651
9652,7594,129,118,0,70,7911,7594,9652
9653,7653,72,90,0,132,7947,7653,9653
9654,140,7390,355,0,52,7950,7390,9654
9655,321,7476,126,0,25,7954,7476,9655
9656,45,13,414,0,7475,7957,7475,9656
9657,53,117,97,0,7685,7953,7685,9657
9658,153,7560,222,0,30,7967,7560,9658
9659,7572,66,53,0,177,7950,7572,9659
9660,7669,152,30,0,31,7963,7669,9660
9661,47,18,7892,0,22,7982,7892,9661
9662,7649,71,15,0,197,7933,7649,9662
9663,50,29,7815,0,57,7962,7815,9663
9664,175,67,7391,0,315,7948,7391,9664
9665,7597,76,142,0,145,7961,7597,9665
9666,78,171,285,0,7441,7982,7441,9666
9667,147,51,7759,0,13,7970,7759,9667
9668,35,28,7889,0,19,7971,7889,9668
9669,7780,86,47,0,45,7960,7780,9669
9670,7745,54,43,0,114,7965,7745,9670
9671,379,7493,56,0,24,7961,7493,9671
9672,29,16,7853,0,47,7948,7853,9672
9673,7613,111,104,0,132,7963,7613,9673
9674,54,20,369,0,7539,7983,7539,9674
9675,169,103,67,0,7637,7976,7637,9675
9676,85,22,7847,0,15,7970,7847,9676
9677,55,14,7681,0,205,7955,7681,9677
9678,7626,85,174,0,45,7941,7626,9678
9679,289,7374,233,0,33,7955,7374,9679
9680,7708,102,119,0,18,7947,7708,9680
9681,284,7269,281,0,126,7962,7269,9681
9682,7587,150,176,0,53,7966,7587,9682
9683,7703,113,85,0,63,7964,7703,9683
9684,119,57,7755,0,40,7971,7755,9684
9685,276,77,76,0,7517,7946,7517,9685
9686,54,32,7857,0,26,7970,7857,9686
9687,174,7433,98,0,203,7929,7433,9687
9688,297,7486,72,0,95,7951,7486,9688
9689,128,7528,263,0,44,7965,7528,9689
9690,169,34,142,0,7614,7961,7614,9690
9691,43,56,55,0,7811,7968,7811,9691
9692,108,7698,143,0,27,7979,7698,9692
9693,76,14,101,0,7778,7969,7778,9693
9694,50,58,7845,0,15,7968,7845,9694
9695,211,30,150,0,7548,7940,7548,9695
9696,118,7,162,0,7667,7954,7667,9696
9697,142,7627,151,0,34,7958,7627,9697
9698,7677,73,146,0,60,7956,7677,9698
9699,136,7554,258,0,15,7963,7554,9699
9700,7787,78,78,0,13,7956,7787,9700
9701,159,7556,153,0,79,7955,7556,9701
9702,154,7644,129,0,27,7955,7644,9702
9703,7697,89,158,0,13,7957,7697,9703
9704,27,23,122,0,7798,7973,7798,9704
9705,52,127,101,0,7696,7978,7696,9705
9706,29,18,132,0,7792,7973,7792,9706
9707,105,7710,75,0,99,7991,7710,9707
9708,155,7704,86,0,36,7981,7704,9708
9709,7742,72,126,0,35,7975,7742,9709
9710,119,14,60,0,7788,7982,7788,9710
9711,38,23,7895,0,22,7979,7895,9711
9712,7778,120,38,0,35,7972,7778,9712
9713,28,17,7906,0,21,7973,7906,9713
9714,71,30,113,0,7736,7962,7736,9714
9715,47,12,145,0,7761,7974,7761,9715
9716,7823,68,36,0,36,7969,7823,9716
9717,7834,75,44,0,13,7966,7834,9717
9718,85,13,32,0,7824,7954,7824,9718
9719,119,7757,74,0,9,7959,7757,9719
9720,7782,64,59,0,51,7965,7782,9720
9721,27,55,55,0,7810,7954,7810,9721
9722,45,19,7842,0,47,7953,7842,9722
9723,7729,74,101,0,37,7943,7729,9723
9724,7760,119,17,0,56,7952,7760,9724
9725,7769,138,39,0,7,7953,7769,9725
9726,72,17,7847,0,8,7944,7847,9726
9727,7789,119,15,0,44,7967,7789,9727
9728,90,7748,86,0,39,7964,7748,9728
9729,57,104,7779,0,17,7957,7779,9729
9730,112,22,7779,0,43,7956,7779,9730
9731,7484,188,144,0,155,7973,7484,9731
9732,254,7614,56,0,20,7944,7614,9732
9733,64,43,7767,0,85,7959,7767,9733
9734,112,7689,42,0,113,7956,7689,9734
9735,38,18,7872,0,20,7948,7872,9735
9736,80,44,82,0,7739,7946,7739,9736
9737,7614,153,40,0,24,7937,7614,9737
9738,162,7687,74,0,27,7953,7687,9738
9739,34,13,256,0,7648,7953,7648,9739
9740,33,32,29,0,7856,7952,7856,9740
9741,41,19,7875,0,25,7960,7875,9741
9742,62,22,36,0,7827,7951,7827,9742
9743,7871,65,6,0,20,7962,7871,9743
9744,18,13,7919,0,17,7967,7919,9744
9745,146,41,114,0,7628,7930,7628,9745
9746,26,11,126,0,7765,7928,7765,9746
9747,163,7715,21,0,75,7974,7715,9747
9748,169,7689,24,0,75,7957,7689,9748
9749,7735,135,48,0,29,7947,7735,9749
9750,55,12,99,0,7791,7958,7791,9750
9751,37,35,7863,0,29,7968,7863,9751
9752,93,7682,36,0,96,7922,7682,9752
9753,7786,66,79,0,23,7954,7786,9753
9754,65,19,7845,0,22,7951,7845,9754
9755,7775,77,24,0,46,7922,7775,9755
9756,7731,109,44,0,95,7979,7731,9756
9757,7761,119,35,0,27,7943,7761,9757
9758,103,7711,70,0,64,7953,7711,9758
9759,153,7710,49,0,15,7952,7710,9759
9760,7767,41,108,0,17,7971,7767,9760
9761,7776,97,40,0,51,7965,7776,9761
9762,46,43,7831,0,45,7966,7831,9762
9763,7758,129,42,0,33,7962,7758,9763
9764,51,16,126,0,7691,7962,7691,9764
9765,43,34,7861,0,20,7979,7861,9765
9766,7720,92,37,0,88,7959,7720,9766
9767,7714,92,24,0,118,7970,7714,9767
9768,101,7615,202,0,25,7969,7615,9768
9769,186,20,159,0,7560,7946,7560,9769
9770,15,20,7878,0,44,7957,7878,9770
9771,7640,235,39,0,34,7950,7640,9771
9772,85,24,128,0,7747,7984,7747,9772
9773,115,149,32,0,7655,7951,7655,9773
9774,31,91,7791,0,42,7957,7791,9774
9775,41,14,7888,0,17,7962,7888,9775
9776,270,52,72,0,7523,7931,7523,9776
9777,7801,85,52,0,14,7953,7801,9777
9778,86,24,7759,0,78,7948,7759,9778
9779,7710,109,91,0,27,7937,7710,9779
9780,41,21,7794,0,73,7933,7794,9780
9781,243,7510,51,0,115,7924,7510,9781
9782,157,7426,143,0,215,7942,7426,9782
9783,198,7527,145,0,86,7956,7527,9783
9784,40,27,7877,0,17,7962,7877,9784
9785,7600,90,107,0,146,7948,7600,9785
9786,7530,129,208,0,59,7931,7530,9786
9787,69,55,157,0,7651,7938,7651,9787
9788,211,29,115,0,7588,7950,7588,9788
9789,44,23,169,0,7709,7949,7709,9789
9790,101,7661,146,0,31,7943,7661,9790
9791,115,7534,216,0,72,7938,7534,9791
9792,253,7526,121,0,54,7955,7526,9792
9793,7704,68,109,0,49,7931,7704,9793
9794,7650,214,57,0,28,7954,7650,9794
9795,96,20,7783,0,29,7948,7783,9795
9796,64,36,7831,0,27,7959,7831,9796
9797,7742,143,33,0,34,7952,7742,9797
9798,193,34,7608,0,132,7967,7608,9798
9799,140,7636,152,0,40,7968,7636,9799
9800,191,34,65,0,7680,7974,7680,9800
9801,55,129,7742,0,42,7976,7742,9801
9802,80,187,7660,0,32,7961,7660,9802
9803,99,22,7823,0,31,7975,7823,9803
9804,302,99,96,0,7476,7975,7476,9804
9805,48,228,7664,0,23,7971,7664,9805
9806,140,23,7774,0,35,7974,7774,9806
9807,122,49,111,0,7684,7969,7684,9807
9808,136,7599,165,0,16,7962,7599,9808
9809,79,15,216,0,7599,7954,7599,9809
9810,153,54,74,0,7648,7965,7648,9810
9811,176,90,164,0,7500,7966,7500,9811
9812,32,13,7882,0,47,7979,7882,9812
9813,179,7548,191,0,46,7978,7548,9813
9814,90,4,7862,0,13,7981,7862,9814
9815,7809,100,38,0,21,7969,7809,9815
9816,143,17,7798,0,21,7981,7798,9816
9817,7680,145,60,0,96,7981,7680,9817
9818,46,18,7896,0,19,7981,7896,9818
9819,7695,104,8,0,106,7960,7695,9819
9820,231,7560,135,0,23,7949,7560,9820
9821,94,29,7764,0,82,7969,7764,9821
9822,101,31,7714,0,114,7960,7714,9822
9823,149,7625,28,0,146,7957,7625,9823
9824,222,7477,228,0,30,7960,7477,9824
9825,69,38,117,0,7750,7976,7750,9825
9826,102,64,7771,0,27,7964,7771,9826
9827,86,40,88,0,7722,7959,7722,9827
9828,90,82,151,0,7648,7972,7648,9828
9829,66,43,94,0,7763,7970,7763,9829
9830,146,62,7707,0,51,7973,7707,9830
9831,55,66,7766,0,66,7953,7766,9831
9832,108,67,7704,0,76,7955,7704,9832
9833,90,36,7785,0,30,7941,7785,9833
9834,7719,157,28,0,42,7946,7719,9834
9835,7744,161,47,0,21,7973,7744,9835
9836,95,37,7809,0,24,7965,7809,9836
9837,154,50,47,0,7709,7960,7709,9837
9838,108,7699,99,0,52,7959,7699,9838
9839,133,7649,124,0,43,7950,7649,9839
9840,72,20,118,0,7721,7933,7721,9840
9841,7668,131,51,0,100,7952,7668,9841
9842,176,7598,93,0,31,7955,7598,9842
9843,119,28,7634,0,81,7916,7634,9843
9844,207,7408,139,0,122,7931,7408,9844
9845,196,7386,205,0,117,7952,7386,9845
9846,166,7466,276,0,33,7953,7466,9846
9847,7631,118,160,0,40,7954,7631,9847
9848,7580,182,157,0,46,7965,7580,9848
9849,7495,224,227,0,25,7971,7495,9849
9850,152,46,65,0,7674,7953,7674,9850
9851,24,35,7851,0,32,7957,7851,9851
9852,189,127,82,0,7542,7956,7542,9852
9853,274,46,7613,0,27,7981,7613,9853
9854,52,40,7759,0,84,7935,7759,9854
9855,7461,252,177,0,43,7934,7461,9855
9856,56,19,7777,0,112,7964,7777,9856
9857,304,7551,42,0,39,7938,7551,9857
9858,113,18,246,0,7559,7938,7559,9858
9859,125,124,87,0,7629,7965,7629,9859
9860,42,165,7730,0,27,7964,7730,9860
9861,7503,147,274,0,30,7954,7503,9861
9862,119,26,70,0,7748,7964,7748,9862
9863,26,22,7879,0,16,7944,7879,9863
9864,138,49,85,0,7675,7951,7675,9864
9865,7642,117,101,0,81,7941,7642,9865
9866,79,7599,238,0,28,7946,7599,9866
9867,76,8,232,0,7643,7961,7643,9867
9868,21,14,161,0,7776,7972,7776,9868
9869,210,7679,38,0,31,7962,7679,9869
9870,222,7581,104,0,60,7969,7581,9870
9871,7744,152,32,0,29,7959,7744,9871
9872,123,7634,163,0,26,7951,7634,9872
9873,7758,122,35,0,36,7951,7758,9873
9874,34,11,7909,0,22,7976,7909,9874
9875,7654,150,38,0,130,7973,7654,9875
9876,93,7681,151,0,48,7980,7681,9876
9877,35,40,7778,0,118,7971,7778,9877
9878,194,33,89,0,7645,7961,7645,9878
9879,50,43,7754,0,115,7962,7754,9879
9880,7746,143,29,0,36,7958,7746,9880
9881,118,7588,98,0,151,7955,7588,9881
9882,321,7525,69,0,14,7929,7525,9882
9883,47,37,69,0,7826,7979,7826,9883
9884,134,7775,43,0,30,7983,7775,9884
9885,7525,178,201,0,45,7968,7525,9885
9886,55,58,7790,0,41,7948,7790,9886
9887,187,69,7625,0,66,7947,7625,9887
9888,229,7472,160,0,42,7904,7472,9888
9889,125,82,163,0,7580,7952,7580,9889
9890,148,68,7710,0,40,7966,7710,9890
9891,79,36,7628,0,221,7964,7628,9891
9892,216,7652,40,0,56,7964,7652,9892
9893,185,51,7678,0,20,7936,7678,9893
9894,56,28,7656,0,199,7941,7656,9894
9895,270,7328,310,0,32,7949,7328,9895
9896,215,78,173,0,7492,7962,7492,9896
9897,7682,162,74,0,39,7961,7682,9897
9898,7515,147,280,0,20,7962,7515,9898
9899,300,39,205,0,7402,7949,7402,9899
9900,99,50,7760,0,57,7966,7760,9900
9901,269,7468,155,0,38,7939,7468,9901
9902,110,49,255,0,7542,7961,7542,9902
9903,7459,180,108,0,207,7960,7459,9903
9904,63,121,204,0,7572,7965,7572,9904
9905,109,30,197,0,7627,7963,7627,9905
9906,159,27,58,0,7715,7960,7715,9906
9907,44,28,7749,0,136,7975,7749,9907
9908,132,7652,63,0,121,7974,7652,9908
9909,143,97,27,0,7712,7979,7712,9909
9910,112,7725,119,0,22,7978,7725,9910
9911,39,47,7849,0,36,7974,7849,9911
9912,54,49,7825,0,37,7966,7825,9912
9913,173,7548,118,0,104,7944,7548,9913
9914,7555,249,121,0,47,7972,7555,9914
9915,81,25,7813,0,24,7949,7813,9915
9916,79,58,86,0,7724,7954,7724,9916
9917,161,7666,85,0,49,7962,7666,9917
9918,146,7670,106,0,29,7952,7670,9918
9919,93,7722,111,0,28,7954,7722,9919
9920,7589,296,51,0,27,7964,7589,9920
9921,91,36,34,0,7799,7965,7799,9921
9922,130,7759,40,0,31,7968,7759,9922
9923,7568,286,63,0,46,7963,7568,9923
9924,141,7717,63,0,35,7956,7717,9924
9925,7641,232,91,0,10,7974,7641,9925
9926,63,21,65,0,7827,7976,7827,9926
9927,50,79,27,0,7817,7974,7817,9927
9928,63,62,7728,0,120,7974,7728,9928
9929,33,39,7831,0,73,7976,7831,9929
9930,34,30,7876,0,29,7969,7876,9930
9931,105,78,113,0,7680,7977,7680,9931
9932,65,25,41,0,7838,7970,7838,9932
9933,120,7749,57,0,26,7952,7749,9933
9934,101,7794,54,0,16,7965,7794,9934
9935,7685,230,39,0,7,7961,7685,9935
9936,7747,158,28,0,46,7980,7747,9936
9937,209,7699,36,0,18,7965,7699,9937
9938,7645,252,35,0,13,7947,7645,9938
9939,7704,158,51,0,52,7966,7704,9939
9940,79,29,7813,0,46,7967,7813,9940
9941,123,89,67,0,7666,7954,7666,9941
9942,7808,125,51,0,8,7996,7808,9942
9943,96,32,7811,0,24,7963,7811,9943
9944,7788,130,34,0,7,7960,7788,9944
9945,7800,94,34,0,60,7988,7800,9945
9946,186,7691,85,0,19,7983,7691,9946
9947,7670,212,37,0,46,7968,7670,9947
9948,7695,146,94,0,34,7969,7695,9948
9949,211,7664,55,0,34,7969,7664,9949
9950,103,7717,110,0,35,7967,7717,9950
9951,155,93,58,0,7632,7941,7632,9951
9952,40,91,7797,0,40,7969,7797,9952
9953,171,33,7673,0,17,7895,7673,9953
9954,114,55,63,0,7707,7944,7707,9954
9955,148,7678,91,0,46,7975,7678,9955
9956,128,7500,285,0,50,7965,7500,9956
9957,7439,254,239,0,36,7970,7439,9957
9958,257,62,127,0,7498,7945,7498,9958
9959,7605,207,109,0,29,7956,7605,9959
9960,177,7406,279,0,77,7950,7406,9960
9961,7552,283,53,0,60,7951,7552,9961
9962,161,7633,146,0,16,7965,7633,9962
9963,110,164,7639,0,49,7966,7639,9963
9964,186,7357,175,0,211,7941,7357,9964
9965,214,7524,196,0,27,7968,7524,9965
9966,7417,287,227,0,38,7972,7417,9966
9967,7468,130,235,0,127,7960,7468,9967
9968,7517,148,206,0,93,7964,7517,9968
9969,197,7439,162,0,158,7956,7439,9969
9970,7388,310,227,0,17,7945,7388,9970
9971,120,37,237,0,7513,7947,7513,9971
9972,57,62,7790,0,55,7967,7790,9972
9973,7449,204,104,0,196,7955,7449,9973
9974,7592,160,138,0,53,7949,7592,9974
9975,173,76,207,0,7485,7948,7485,9975
9976,156,60,7705,0,27,7954,7705,9976
9977,74,39,7725,0,87,7930,7725,9977
9978,7540,236,104,0,63,7946,7540,9978
9979,209,64,107,0,7506,7936,7506,9979
9980,124,89,7583,0,60,7932,7583,9980
9981,7583,113,99,0,114,7912,7583,9981
9982,285,7350,241,0,52,7930,7350,9982
9983,7609,190,84,0,46,7932,7609,9983
9984,7585,69,84,0,215,7956,7585,9984
9985,220,7559,125,0,41,7951,7559,9985
9986,134,102,7664,0,42,7946,7664,9986
9987,89,32,7777,0,44,7948,7777,9987
9988,7604,149,52,0,99,7932,7604,9988
9989,7688,99,99,0,53,7940,7688,9989
9990,277,69,7553,0,49,7953,7553,9990
9991,7667,132,67,0,67,7933,7667,9991
9992,205,7560,99,0,65,7949,7560,9992
9993,7507,208,197,0,23,7955,7507,9993
9994,119,42,109,0,7658,7950,7658,9994
9995,72,93,7693,0,92,7955,7693,9995
9996,163,7552,106,0,115,7944,7552,9996
9997,234,60,113,0,7538,7961,7538,9997
9998,92,50,7707,0,79,7960,7707,9998
9999,7674,166,55,0,34,7960,7674,9999
10000,170,7438,281,0,44,7972,7438,10000
10001,7617,222,43,0,62,7960,7617,10001
10002,69,39,7815,0,24,7975,7815,10002
10003,191,64,50,0,7642,7959,7642,10003
10004,153,7511,175,0,131,7977,7511,10004
10005,86,186,134,0,7540,7978,7540,10005
10006,142,52,7755,0,29,7978,7755,10006
10007,56,33,7863,0,31,7983,7863,10007
10008,7664,156,99,0,31,7950,7664,10008
10009,7645,88,96,0,132,7962,7645,10009
10010,338,7299,247,0,45,7966,7299,10010
10011,7625,169,34,0,111,7941,7625,10011
10012,73,126,7688,0,62,7956,7688,10012
10013,322,270,7357,0,11,7963,7357,10013
10014,74,24,7845,0,26,7973,7845,10014
10015,361,303,169,0,7101,7956,7101,10015
10016,98,41,7767,0,47,7973,7767,10016
10017,153,122,183,0,7475,7960,7475,10017
10018,250,206,7480,0,36,7975,7480,10018
10019,72,34,7696,0,156,7961,7696,10019
10020,7494,187,99,0,158,7944,7494,10020
10021,179,73,470,0,7204,7939,7204,10021
10022,120,109,203,0,7517,7959,7517,10022
10023,311,7293,243,0,101,7955,7293,10023
10024,7399,188,279,0,81,7954,7399,10024
10025,7510,95,291,0,54,7955,7510,10025
10026,133,31,7763,0,24,7956,7763,10026
10027,7609,94,121,0,100,7930,7609,10027
10028,7588,86,218,0,78,7970,7588,10028
10029,7601,121,162,0,72,7956,7601,10029
10030,7485,114,191,0,167,7957,7485,10030
10031,309,7387,192,0,62,7958,7387,10031
10032,325,7219,239,0,133,7921,7219,10032
10033,159,7386,246,0,164,7961,7386,10033
10034,7441,177,306,0,27,7956,7441,10034
10035,94,56,59,0,7735,7958,7735,10035
10036,135,108,7687,0,23,7970,7687,10036
10037,69,23,7700,0,165,7968,7700,10037
